Brand,Price,Rating,Rating_Count,Product_Title,Product_URL,Product Title,Rank
ozone,3809,0.0,49,ozone ozfl-55-f fingerprint access automatic locking system smart digital furniture lock (antique bronze),https://amazon.in/Ozone-OZFL-55-F-Fingerprint-Automatic-Furniture/dp/B0BP2N5MCZ/ref=sr_1_82?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.V41E60HIeMlXlrriEaVrNpHHci2K6Nmm9DBcTJmSsWiTC3OFu5_DYLc7Mlu9JaXT_zO8TGFBjgXLWCqkhFBI3OgU1Jk-gdtzYib19xiTVgDxSyyvhFhU7G5H2BsKU-ZsSrpTJLW8v3HTcj1W8kuHUMllz-pAea898DO-l-Y26OdDBb9Peb86e8rKDw56SSEcU4v19lbg5Pb5Lz4Ufi2_Lnz5xFomqjqEfsoSUvXA5JhGgxXD1qHNZkkzaZeaO1Y7TrHrOqUbNqXD6Y9A4OWnXkKcMyJxb3UxupRWVs-KPts.Ct-B511gQV0pcdR6WE1HINauhKwkInDEfS_4uhGmFgQ&dib_tag=se&keywords=smart+lock&qid=1730092651&sprefix=smart+lock%2Caps%2C209&sr=8-82,ozone ozfl-55-f fingerprint access automatic locking system smart digital furniture lock (antique bronze),77.0
geek,5499,0.0,49,"geek smart lock a270, smart digital door lock with wi-fi connectivity,5-in-1 remote unlocking using mobile app, biometric fingerprint access, rfid card, passcode & otp (black)",https://amazon.in/Geek-A270-connectivity-Unlocking-Fingerprint/dp/B0CGVLPGZC/ref=sr_1_83?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.V41E60HIeMlXlrriEaVrNpHHci2K6Nmm9DBcTJmSsWiTC3OFu5_DYLc7Mlu9JaXT_zO8TGFBjgXLWCqkhFBI3OgU1Jk-gdtzYib19xiTVgDxSyyvhFhU7G5H2BsKU-ZsSrpTJLW8v3HTcj1W8kuHUMllz-pAea898DO-l-Y26OdDBb9Peb86e8rKDw56SSEcU4v19lbg5Pb5Lz4Ufi2_Lnz5xFomqjqEfsoSUvXA5JhGgxXD1qHNZkkzaZeaO1Y7TrHrOqUbNqXD6Y9A4OWnXkKcMyJxb3UxupRWVs-KPts.Ct-B511gQV0pcdR6WE1HINauhKwkInDEfS_4uhGmFgQ&dib_tag=se&keywords=smart+lock&qid=1730092651&sprefix=smart+lock%2Caps%2C209&sr=8-83,"geek smart lock a270, smart digital door lock with wi-fi connectivity,5-in-1 remote unlocking using mobile app, biometric fingerprint access, rfid card, passcode & otp (black)",78.0
foora,3489,3.8,177,foora bio-46 smart lock fingerprint biometric pad lock 10 fingerprint user with 2 admin waterproof (silver finish) (fingerprint biometric padlock),https://amazon.in/Foora-Fingerprint-Biometric-Waterproof-Padlock/dp/B09TXMBPZ4/ref=sr_1_84?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.V41E60HIeMlXlrriEaVrNpHHci2K6Nmm9DBcTJmSsWiTC3OFu5_DYLc7Mlu9JaXT_zO8TGFBjgXLWCqkhFBI3OgU1Jk-gdtzYib19xiTVgDxSyyvhFhU7G5H2BsKU-ZsSrpTJLW8v3HTcj1W8kuHUMllz-pAea898DO-l-Y26OdDBb9Peb86e8rKDw56SSEcU4v19lbg5Pb5Lz4Ufi2_Lnz5xFomqjqEfsoSUvXA5JhGgxXD1qHNZkkzaZeaO1Y7TrHrOqUbNqXD6Y9A4OWnXkKcMyJxb3UxupRWVs-KPts.Ct-B511gQV0pcdR6WE1HINauhKwkInDEfS_4uhGmFgQ&dib_tag=se&keywords=smart+lock&qid=1730092651&sprefix=smart+lock%2Caps%2C209&sr=8-84,foora bio-46 smart lock fingerprint biometric pad lock 10 fingerprint user with 2 admin waterproof (silver finish) (fingerprint biometric padlock),79.0
delta,10990,0.0,2,delta a1 pro digital smart door lock | fingerprint | wifi |mobile app|otp| pin |rfid card |manual key access | for wooden doors (wifi inbuilt) |3 years warranty,https://amazon.in/DELTA-Digital-Fingerprint-inbuilt-Warranty/dp/B0D983R6WJ/ref=sr_1_85?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.V41E60HIeMlXlrriEaVrNpHHci2K6Nmm9DBcTJmSsWiTC3OFu5_DYLc7Mlu9JaXT_zO8TGFBjgXLWCqkhFBI3OgU1Jk-gdtzYib19xiTVgDxSyyvhFhU7G5H2BsKU-ZsSrpTJLW8v3HTcj1W8kuHUMllz-pAea898DO-l-Y26OdDBb9Peb86e8rKDw56SSEcU4v19lbg5Pb5Lz4Ufi2_Lnz5xFomqjqEfsoSUvXA5JhGgxXD1qHNZkkzaZeaO1Y7TrHrOqUbNqXD6Y9A4OWnXkKcMyJxb3UxupRWVs-KPts.Ct-B511gQV0pcdR6WE1HINauhKwkInDEfS_4uhGmFgQ&dib_tag=se&keywords=smart+lock&qid=1730092651&sprefix=smart+lock%2Caps%2C209&sr=8-85,delta a1 pro digital smart door lock | fingerprint | wifi |mobile app|otp| pin |rfid card |manual key access | for wooden doors (wifi inbuilt) |3 years warranty,80.0
escozor,2249,3.9,1,"escozor® dfl03 with es29 concealed metal body fingerprint drawer lock,smart biometric(20 fingerprints stored & each lock different ekey)(can be install in sliding/openable wardrobe/drawer/cabinet)",https://amazon.in/DFL03-ES29-Concealed-Fingerprint-Fingerprints/dp/B0DBVN42YY/ref=sr_1_86?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.V41E60HIeMlXlrriEaVrNpHHci2K6Nmm9DBcTJmSsWiTC3OFu5_DYLc7Mlu9JaXT_zO8TGFBjgXLWCqkhFBI3OgU1Jk-gdtzYib19xiTVgDxSyyvhFhU7G5H2BsKU-ZsSrpTJLW8v3HTcj1W8kuHUMllz-pAea898DO-l-Y26OdDBb9Peb86e8rKDw56SSEcU4v19lbg5Pb5Lz4Ufi2_Lnz5xFomqjqEfsoSUvXA5JhGgxXD1qHNZkkzaZeaO1Y7TrHrOqUbNqXD6Y9A4OWnXkKcMyJxb3UxupRWVs-KPts.Ct-B511gQV0pcdR6WE1HINauhKwkInDEfS_4uhGmFgQ&dib_tag=se&keywords=smart+lock&qid=1730092651&sprefix=smart+lock%2Caps%2C209&sr=8-86,"escozor® dfl03 with es29 concealed metal body fingerprint drawer lock,smart biometric(20 fingerprints stored & each lock different ekey)(can be install in sliding/openable wardrobe/drawer/cabinet)",81.0
sai inder kala,0,0.0,0,sik tuya fingerprint lock indoor electronic lock smart fingerprint password card mechanical key touchscreen keypad door lock for home hotel office door,https://amazon.in/Fingerprint-Electronic-Password-Mechanical-Touchscreen/dp/B0DKNN5HLL/ref=sr_1_87?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.V41E60HIeMlXlrriEaVrNpHHci2K6Nmm9DBcTJmSsWiTC3OFu5_DYLc7Mlu9JaXT_zO8TGFBjgXLWCqkhFBI3OgU1Jk-gdtzYib19xiTVgDxSyyvhFhU7G5H2BsKU-ZsSrpTJLW8v3HTcj1W8kuHUMllz-pAea898DO-l-Y26OdDBb9Peb86e8rKDw56SSEcU4v19lbg5Pb5Lz4Ufi2_Lnz5xFomqjqEfsoSUvXA5JhGgxXD1qHNZkkzaZeaO1Y7TrHrOqUbNqXD6Y9A4OWnXkKcMyJxb3UxupRWVs-KPts.Ct-B511gQV0pcdR6WE1HINauhKwkInDEfS_4uhGmFgQ&dib_tag=se&keywords=smart+lock&qid=1730092651&sprefix=smart+lock%2Caps%2C209&sr=8-87,sik tuya fingerprint lock indoor electronic lock smart fingerprint password card mechanical key touchscreen keypad door lock for home hotel office door,82.0
golens,11499,0.0,53,"golens aluminium x2 smart door lock with 7-way unlocking|fingerprint|pincode|rfid card|mobile app|mechanical key|otp access|automatic lock keyless entry digital lock,black",https://amazon.in/Golens-X2-Digital-Remote-Fingerprint/dp/B0BCYR2P52/ref=sr_1_88?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.V41E60HIeMlXlrriEaVrNpHHci2K6Nmm9DBcTJmSsWiTC3OFu5_DYLc7Mlu9JaXT_zO8TGFBjgXLWCqkhFBI3OgU1Jk-gdtzYib19xiTVgDxSyyvhFhU7G5H2BsKU-ZsSrpTJLW8v3HTcj1W8kuHUMllz-pAea898DO-l-Y26OdDBb9Peb86e8rKDw56SSEcU4v19lbg5Pb5Lz4Ufi2_Lnz5xFomqjqEfsoSUvXA5JhGgxXD1qHNZkkzaZeaO1Y7TrHrOqUbNqXD6Y9A4OWnXkKcMyJxb3UxupRWVs-KPts.Ct-B511gQV0pcdR6WE1HINauhKwkInDEfS_4uhGmFgQ&dib_tag=se&keywords=smart+lock&qid=1730092651&sprefix=smart+lock%2Caps%2C209&sr=8-88,"golens aluminium x2 smart door lock with 7-way unlocking|fingerprint|pincode|rfid card|mobile app|mechanical key|otp access|automatic lock keyless entry digital lock,black",83.0
nexmot,5949,4.2,2,"nexmot ultra smart lock for main door with fingerprint, bluetooth, mobile app, otp, pin, rfid card and manual key access for wooden doors (nx ultra black) (bluetooth)",https://amazon.in/NEXMOT-Ultra-Fingerprint-Bluetooth-NX/dp/B0CZXKTNYL/ref=sr_1_89?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.V41E60HIeMlXlrriEaVrNpHHci2K6Nmm9DBcTJmSsWiTC3OFu5_DYLc7Mlu9JaXT_zO8TGFBjgXLWCqkhFBI3OgU1Jk-gdtzYib19xiTVgDxSyyvhFhU7G5H2BsKU-ZsSrpTJLW8v3HTcj1W8kuHUMllz-pAea898DO-l-Y26OdDBb9Peb86e8rKDw56SSEcU4v19lbg5Pb5Lz4Ufi2_Lnz5xFomqjqEfsoSUvXA5JhGgxXD1qHNZkkzaZeaO1Y7TrHrOqUbNqXD6Y9A4OWnXkKcMyJxb3UxupRWVs-KPts.Ct-B511gQV0pcdR6WE1HINauhKwkInDEfS_4uhGmFgQ&dib_tag=se&keywords=smart+lock&qid=1730092651&sprefix=smart+lock%2Caps%2C209&sr=8-89,"nexmot ultra smart lock for main door with fingerprint, bluetooth, mobile app, otp, pin, rfid card and manual key access for wooden doors (nx ultra black) (bluetooth)",84.0
lavna,3990,0.0,20,lavna hotel door lock with rfid card & manual key access for hotel | resort | pg room doors (lh400) (black),https://amazon.in/LAVNA-Unlock-Commercial-Residential-Outdoor/dp/B09Z64YQBM/ref=sr_1_90?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.V41E60HIeMlXlrriEaVrNpHHci2K6Nmm9DBcTJmSsWiTC3OFu5_DYLc7Mlu9JaXT_zO8TGFBjgXLWCqkhFBI3OgU1Jk-gdtzYib19xiTVgDxSyyvhFhU7G5H2BsKU-ZsSrpTJLW8v3HTcj1W8kuHUMllz-pAea898DO-l-Y26OdDBb9Peb86e8rKDw56SSEcU4v19lbg5Pb5Lz4Ufi2_Lnz5xFomqjqEfsoSUvXA5JhGgxXD1qHNZkkzaZeaO1Y7TrHrOqUbNqXD6Y9A4OWnXkKcMyJxb3UxupRWVs-KPts.Ct-B511gQV0pcdR6WE1HINauhKwkInDEfS_4uhGmFgQ&dib_tag=se&keywords=smart+lock&qid=1730092651&sprefix=smart+lock%2Caps%2C209&sr=8-90,lavna hotel door lock with rfid card & manual key access for hotel | resort | pg room doors (lh400) (black),85.0
automatex,4200,0.0,0,automatex smart door lock with fingerprint & number lock | digital lock and unlock system for home & office,https://amazon.in/AUTOMATEX-Fingerprint-Number-Digital-Unlock/dp/B0DD47ZFX8/ref=sr_1_91?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.V41E60HIeMlXlrriEaVrNpHHci2K6Nmm9DBcTJmSsWiTC3OFu5_DYLc7Mlu9JaXT_zO8TGFBjgXLWCqkhFBI3OgU1Jk-gdtzYib19xiTVgDxSyyvhFhU7G5H2BsKU-ZsSrpTJLW8v3HTcj1W8kuHUMllz-pAea898DO-l-Y26OdDBb9Peb86e8rKDw56SSEcU4v19lbg5Pb5Lz4Ufi2_Lnz5xFomqjqEfsoSUvXA5JhGgxXD1qHNZkkzaZeaO1Y7TrHrOqUbNqXD6Y9A4OWnXkKcMyJxb3UxupRWVs-KPts.Ct-B511gQV0pcdR6WE1HINauhKwkInDEfS_4uhGmFgQ&dib_tag=se&keywords=smart+lock&qid=1730092651&sprefix=smart+lock%2Caps%2C209&sr=8-91,automatex smart door lock with fingerprint & number lock | digital lock and unlock system for home & office,86.0
automatex,2245,3.9,0,"automatex hidden smart digital lock specially designed for wardrobe, cabinet or drawer with lock",https://amazon.in/AUTOMATEX-Digital-Specially-Designed-Wardrobe/dp/B0DD45Z62H/ref=sr_1_92?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.V41E60HIeMlXlrriEaVrNpHHci2K6Nmm9DBcTJmSsWiTC3OFu5_DYLc7Mlu9JaXT_zO8TGFBjgXLWCqkhFBI3OgU1Jk-gdtzYib19xiTVgDxSyyvhFhU7G5H2BsKU-ZsSrpTJLW8v3HTcj1W8kuHUMllz-pAea898DO-l-Y26OdDBb9Peb86e8rKDw56SSEcU4v19lbg5Pb5Lz4Ufi2_Lnz5xFomqjqEfsoSUvXA5JhGgxXD1qHNZkkzaZeaO1Y7TrHrOqUbNqXD6Y9A4OWnXkKcMyJxb3UxupRWVs-KPts.Ct-B511gQV0pcdR6WE1HINauhKwkInDEfS_4uhGmFgQ&dib_tag=se&keywords=smart+lock&qid=1730092651&sprefix=smart+lock%2Caps%2C209&sr=8-92,"automatex hidden smart digital lock specially designed for wardrobe, cabinet or drawer with lock",87.0
escozor,6499,0.0,0,"escozor® h201 smart digital keyless fingerprint lock for main,safety,bedroom & office door with password,smart card,mechanical keys & wifi smart life mobile app control(35mm to 70mm door thickness)",https://amazon.in/Escozor%C2%AE-H201-Fingerprint-Mechanical-Thickness/dp/B0DCPXNTWV/ref=sr_1_93?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.V41E60HIeMlXlrriEaVrNpHHci2K6Nmm9DBcTJmSsWiTC3OFu5_DYLc7Mlu9JaXT_zO8TGFBjgXLWCqkhFBI3OgU1Jk-gdtzYib19xiTVgDxSyyvhFhU7G5H2BsKU-ZsSrpTJLW8v3HTcj1W8kuHUMllz-pAea898DO-l-Y26OdDBb9Peb86e8rKDw56SSEcU4v19lbg5Pb5Lz4Ufi2_Lnz5xFomqjqEfsoSUvXA5JhGgxXD1qHNZkkzaZeaO1Y7TrHrOqUbNqXD6Y9A4OWnXkKcMyJxb3UxupRWVs-KPts.Ct-B511gQV0pcdR6WE1HINauhKwkInDEfS_4uhGmFgQ&dib_tag=se&keywords=smart+lock&qid=1730092651&sprefix=smart+lock%2Caps%2C209&sr=8-93,"escozor® h201 smart digital keyless fingerprint lock for main,safety,bedroom & office door with password,smart card,mechanical keys & wifi smart life mobile app control(35mm to 70mm door thickness)",88.0
jainson,7999,0.0,0,jainson awakey go smart door lock | 5 ways unlocking | bluetooth mobile app | fingerprint | rfid card | passcode | mechanical key | 3 years warranty | 60 years of trust,https://amazon.in/Awakey-Go-Unlocking-Fingerprint-Mechanical/dp/B0DJ961GTG/ref=sr_1_94?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.V41E60HIeMlXlrriEaVrNpHHci2K6Nmm9DBcTJmSsWiTC3OFu5_DYLc7Mlu9JaXT_zO8TGFBjgXLWCqkhFBI3OgU1Jk-gdtzYib19xiTVgDxSyyvhFhU7G5H2BsKU-ZsSrpTJLW8v3HTcj1W8kuHUMllz-pAea898DO-l-Y26OdDBb9Peb86e8rKDw56SSEcU4v19lbg5Pb5Lz4Ufi2_Lnz5xFomqjqEfsoSUvXA5JhGgxXD1qHNZkkzaZeaO1Y7TrHrOqUbNqXD6Y9A4OWnXkKcMyJxb3UxupRWVs-KPts.Ct-B511gQV0pcdR6WE1HINauhKwkInDEfS_4uhGmFgQ&dib_tag=se&keywords=smart+lock&qid=1730092651&sprefix=smart+lock%2Caps%2C209&sr=8-94,jainson awakey go smart door lock | 5 ways unlocking | bluetooth mobile app | fingerprint | rfid card | passcode | mechanical key | 3 years warranty | 60 years of trust,89.0
leccy & genesis,6999,0.0,0,smart door lock for home | affordable fingerprint lock | best smart door lock in india | included 12 months warranty | free installation pan india,https://amazon.in/Affordable-Fingerprint-Included-Warranty-Installation/dp/B0D5B9NXNB/ref=sr_1_96?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.V41E60HIeMlXlrriEaVrNpHHci2K6Nmm9DBcTJmSsWiTC3OFu5_DYLc7Mlu9JaXT_zO8TGFBjgXLWCqkhFBI3OgU1Jk-gdtzYib19xiTVgDxSyyvhFhU7G5H2BsKU-ZsSrpTJLW8v3HTcj1W8kuHUMllz-pAea898DO-l-Y26OdDBb9Peb86e8rKDw56SSEcU4v19lbg5Pb5Lz4Ufi2_Lnz5xFomqjqEfsoSUvXA5JhGgxXD1qHNZkkzaZeaO1Y7TrHrOqUbNqXD6Y9A4OWnXkKcMyJxb3UxupRWVs-KPts.Ct-B511gQV0pcdR6WE1HINauhKwkInDEfS_4uhGmFgQ&dib_tag=se&keywords=smart+lock&qid=1730092651&sprefix=smart+lock%2Caps%2C209&sr=8-96,smart door lock for home | affordable fingerprint lock | best smart door lock in india | included 12 months warranty | free installation pan india,91.0
qubo,0,0.0,1,qubo smart door lock ultra wifi from hero group | unlock from anywhere | 5-way unlocking | fingerprint | pincode| rfid access card | bluetooth mobile app | mechanical key | otp access | (copper),https://amazon.in/Anywhere-Unlocking-Fingerprint-Bluetooth-Mechanical/dp/B0CH1BLVZF/ref=sr_1_98?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.V41E60HIeMlXlrriEaVrNpHHci2K6Nmm9DBcTJmSsWiTC3OFu5_DYLc7Mlu9JaXT_zO8TGFBjgXLWCqkhFBI3OgU1Jk-gdtzYib19xiTVgDxSyyvhFhU7G5H2BsKU-ZsSrpTJLW8v3HTcj1W8kuHUMllz-pAea898DO-l-Y26OdDBb9Peb86e8rKDw56SSEcU4v19lbg5Pb5Lz4Ufi2_Lnz5xFomqjqEfsoSUvXA5JhGgxXD1qHNZkkzaZeaO1Y7TrHrOqUbNqXD6Y9A4OWnXkKcMyJxb3UxupRWVs-KPts.Ct-B511gQV0pcdR6WE1HINauhKwkInDEfS_4uhGmFgQ&dib_tag=se&keywords=smart+lock&qid=1730092651&sprefix=smart+lock%2Caps%2C209&sr=8-98,qubo smart door lock ultra wifi from hero group | unlock from anywhere | 5-way unlocking | fingerprint | pincode| rfid access card | bluetooth mobile app | mechanical key | otp access | (copper),93.0
herrlich homes,0,3.4,0,"herrlich homes smart fingerprint padlock | add upto 10 users | waterproof, usb rechargeable, anti-theft biometric | shackle 5 mm | for bags, suitcase, bike, warehouse doors and shutters | grey",https://amazon.in/Herrlich-Homes-Fingerprint-Waterproof-Rechargeable/dp/B0DH2CQSTK/ref=sr_1_101?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.V41E60HIeMlXlrriEaVrNpHHci2K6Nmm9DBcTJmSsWiTC3OFu5_DYLc7Mlu9JaXT_zO8TGFBjgXLWCqkhFBI3OgU1Jk-gdtzYib19xiTVgDxSyyvhFhU7G5H2BsKU-ZsSrpTJLW8v3HTcj1W8kuHUMllz-pAea898DO-l-Y26OdDBb9Peb86e8rKDw56SSEcU4v19lbg5Pb5Lz4Ufi2_Lnz5xFomqjqEfsoSUvXA5JhGgxXD1qHNZkkzaZeaO1Y7TrHrOqUbNqXD6Y9A4OWnXkKcMyJxb3UxupRWVs-KPts.Ct-B511gQV0pcdR6WE1HINauhKwkInDEfS_4uhGmFgQ&dib_tag=se&keywords=smart+lock&qid=1730092651&sprefix=smart+lock%2Caps%2C209&sr=8-101,"herrlich homes smart fingerprint padlock | add upto 10 users | waterproof, usb rechargeable, anti-theft biometric | shackle 5 mm | for bags, suitcase, bike, warehouse doors and shutters | grey",96.0
lavna,7290,0.0,1,"lavna zinc smart digital door lock with 6 way of access fingerprint,bluetooth mobile app,otp,pin,rfid card and manual key access for wooden doors(la8,black)",https://amazon.in/LAVNA-Digital-Access-Fingerprint-Bluetooth/dp/B0D7HVJQHR/ref=sr_1_102?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.V41E60HIeMlXlrriEaVrNpHHci2K6Nmm9DBcTJmSsWiTC3OFu5_DYLc7Mlu9JaXT_zO8TGFBjgXLWCqkhFBI3OgU1Jk-gdtzYib19xiTVgDxSyyvhFhU7G5H2BsKU-ZsSrpTJLW8v3HTcj1W8kuHUMllz-pAea898DO-l-Y26OdDBb9Peb86e8rKDw56SSEcU4v19lbg5Pb5Lz4Ufi2_Lnz5xFomqjqEfsoSUvXA5JhGgxXD1qHNZkkzaZeaO1Y7TrHrOqUbNqXD6Y9A4OWnXkKcMyJxb3UxupRWVs-KPts.Ct-B511gQV0pcdR6WE1HINauhKwkInDEfS_4uhGmFgQ&dib_tag=se&keywords=smart+lock&qid=1730092651&sprefix=smart+lock%2Caps%2C209&sr=8-102,"lavna zinc smart digital door lock with 6 way of access fingerprint,bluetooth mobile app,otp,pin,rfid card and manual key access for wooden doors(la8,black)",97.0
bonkaso,5719,0.0,29,"bonkaso stainless steel h6 smart door lock and office 6-way unlocking features fingerprint passcode key card access bluetooth mechanical otp 2 year warranty (black, free installation)",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3ODA4NjA0MTM5ODAzMzY6MTczMDA5MjY1MTpzcF9idGY6MzAwMjUwNDcxNjM0MDMyOjowOjo&url=%2FBonKaso-H6-Smart-Door-Lock%2Fdp%2FB0C3M2RLZL%2Fref%3Dsr_1_107_sspa%3Fcrid%3D3MNJ4J5A0A3FY%26dib%3DeyJ2IjoiMSJ9.V41E60HIeMlXlrriEaVrNpHHci2K6Nmm9DBcTJmSsWiTC3OFu5_DYLc7Mlu9JaXT_zO8TGFBjgXLWCqkhFBI3OgU1Jk-gdtzYib19xiTVgDxSyyvhFhU7G5H2BsKU-ZsSrpTJLW8v3HTcj1W8kuHUMllz-pAea898DO-l-Y26OdDBb9Peb86e8rKDw56SSEcU4v19lbg5Pb5Lz4Ufi2_Lnz5xFomqjqEfsoSUvXA5JhGgxXD1qHNZkkzaZeaO1Y7TrHrOqUbNqXD6Y9A4OWnXkKcMyJxb3UxupRWVs-KPts.Ct-B511gQV0pcdR6WE1HINauhKwkInDEfS_4uhGmFgQ%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1730092651%26sprefix%3Dsmart%2Block%252Caps%252C209%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"bonkaso stainless steel h6 smart door lock and office 6-way unlocking features fingerprint passcode key card access bluetooth mechanical otp 2 year warranty (black, free installation)",30.0
lavna,6349,0.0,42,"lavna le50 smart electronic metal door lock with bluetooth mobile app, fingerprint, rfid card, pin and manual key access for metal doors | smart door lock for home & office (black & grey)",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3ODA4NjA0MTM5ODAzMzY6MTczMDA5MjY1MTpzcF9idGY6MzAwMzM2NzUzNTQ5OTMyOjowOjo&url=%2FLAVNA-Electronic-Bluetooth-Mobile-Fingerprint%2Fdp%2FB09Z61WN1D%2Fref%3Dsr_1_108_sspa%3Fcrid%3D3MNJ4J5A0A3FY%26dib%3DeyJ2IjoiMSJ9.V41E60HIeMlXlrriEaVrNpHHci2K6Nmm9DBcTJmSsWiTC3OFu5_DYLc7Mlu9JaXT_zO8TGFBjgXLWCqkhFBI3OgU1Jk-gdtzYib19xiTVgDxSyyvhFhU7G5H2BsKU-ZsSrpTJLW8v3HTcj1W8kuHUMllz-pAea898DO-l-Y26OdDBb9Peb86e8rKDw56SSEcU4v19lbg5Pb5Lz4Ufi2_Lnz5xFomqjqEfsoSUvXA5JhGgxXD1qHNZkkzaZeaO1Y7TrHrOqUbNqXD6Y9A4OWnXkKcMyJxb3UxupRWVs-KPts.Ct-B511gQV0pcdR6WE1HINauhKwkInDEfS_4uhGmFgQ%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1730092651%26sprefix%3Dsmart%2Block%252Caps%252C209%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"lavna le50 smart electronic metal door lock with bluetooth mobile app, fingerprint, rfid card, pin and manual key access for metal doors | smart door lock for home & office (black & grey)",23.0
lavna,1590,0.0,40,"lavna smart fingerprint padlock with 2 way access fingerprint n mobile app access, ip67 waterproof suitable for bags, suitcase, bike, garage door, cabinet, warehouse doors and shutters., black",https://amazon.in/LAVNA-Fingerprint-Waterproof-Warehouse-Shutters/dp/B0D4R2BWF9/ref=sr_1_1?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.2dXs7-H8ZirPjW8dJQp4z_yZjFD9xsd6N_aSbQ85AT52aWnI8Mly4Tn0aP5l5X57u1g_0qWeiI4DFO_5MSa2kyfYXLbk_BRexaucGDWagh5lXZhE_3KSc3n8bcf0BxwSq_Z3sfUCml3tnioI7L0kYG2hf25A0ejj2XaW3HQ8vBPonmi2eEGRxocuW2VTR6Cdk994n7bQVGn6SkUtXpD77MpRj8_dw1AHcgRrA-3dDUVge4Zpnp6KF02XsMxtEFpw51XOtanSUaKdBkGBsNdmsStC2IaGYPH3VnGhdC7Bgcs.A3sYGAe8nvMMfSHq9prUHVlXLt9Ey35YtCO88WAxy1U&dib_tag=se&keywords=smart+lock&qid=1730091927&sprefix=smart+lock%2Caps%2C209&sr=8-1,"lavna smart fingerprint padlock with 2 way access fingerprint n mobile app access, ip67 waterproof suitable for bags, suitcase, bike, garage door, cabinet, warehouse doors and shutters., black",1.0
golens,5520,0.0,116,golens aluminium x33 smart wifi door lock | 6-way unlocking | fingerprint | pincode| rfid access card | physical key | passage mode (no extra gateway required) | very easy installation,https://amazon.in/Golens-Aluminium-X33-Fingerprint-Installation/dp/B0D9RYH6F8/ref=sr_1_5?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.2dXs7-H8ZirPjW8dJQp4z_yZjFD9xsd6N_aSbQ85AT52aWnI8Mly4Tn0aP5l5X57u1g_0qWeiI4DFO_5MSa2kyfYXLbk_BRexaucGDWagh5lXZhE_3KSc3n8bcf0BxwSq_Z3sfUCml3tnioI7L0kYG2hf25A0ejj2XaW3HQ8vBPonmi2eEGRxocuW2VTR6Cdk994n7bQVGn6SkUtXpD77MpRj8_dw1AHcgRrA-3dDUVge4Zpnp6KF02XsMxtEFpw51XOtanSUaKdBkGBsNdmsStC2IaGYPH3VnGhdC7Bgcs.A3sYGAe8nvMMfSHq9prUHVlXLt9Ey35YtCO88WAxy1U&dib_tag=se&keywords=smart+lock&qid=1730091927&sprefix=smart+lock%2Caps%2C209&sr=8-5,golens aluminium x33 smart wifi door lock | 6-way unlocking | fingerprint | pincode| rfid access card | physical key | passage mode (no extra gateway required) | very easy installation,6.0
